date,pm25_mean,AOD,LST_C,NO2,temperature_anomaly,rainfall_anomaly,wind_anomaly,temperature,dewpoint,rainfall_mm,pressure,wind_speed,month_sin,month_cos,winter_flag,monsoon_flag,PM25_lag_1,PM25_lag_3,PM25_lag_6,PM25_lag_12
2000-11-01,35.693612659933336,0.531,28.683333333333376,,-0.140119971576901,-0.693638971084094,-0.2607469945030557,23.015331586202024,17.97464410993797,0.0783629393115603,101150.64045138888,0.9871616360762502,-0.5000000000000004,0.8660254037844384,0,0,34.76892842579436,34.36803884254839,35.33598715563172,
2000-12-01,53.07550790413306,0.408,26.235000000000014,,-0.7277508598929145,-0.5464179660207931,-0.0816175144059438,19.00827560424807,12.419385590091792,0.0010192594829512,101294.99760584676,1.3124144533914206,-2.4492935982947064e-16,1.0,1,0,35.693612659933336,34.99881045348333,34.215615855495834,
2001-01-01,57.83112598097984,0.6900000000000001,24.080000000000027,,-0.7092531652269045,-0.190139887837894,0.2235259162905059,17.789990217967727,10.064326838011368,0.0103824491658645,101222.3753832745,1.79417686119955,0.4999999999999999,0.8660254037844387,1,0,53.07550790413306,34.76892842579436,35.19208448654973,52.32325478588172
2001-02-01,57.4656602597634,0.774,27.505000000000024,,0.1722663275834826,0.1311259788880302,-0.1119333372469895,21.71751940136869,14.03986474900023,0.6837664830383616,101011.24769810264,1.3445731227882105,0.8660254037844386,0.5000000000000001,1,0,57.83112598097984,35.693612659933336,34.36803884254839,53.98201920340086
2001-03-01,38.03005439738576,0.459,32.87000000000003,,-0.1537332668888815,0.0321152999146252,-0.2280971587645848,25.63343612917004,16.31812490237661,1.784252970893481,100844.9176064768,1.3187602207789486,1.0,6.123233995736766e-17,0,0,57.4656602597634,53.07550790413306,34.99881045348333,35.72191548034677
2001-04-01,39.21598816977361,0.5760000000000001,33.97000000000003,,0.2756543901231367,-1.8679732832145657,-0.0235178599326635,28.21696459452312,22.082222345140224,3.5246225575420453,100615.67834743924,1.9795360287839847,0.8660254037844387,-0.4999999999999998,0,0,38.03005439738576,57.83112598097984,34.76892842579436,35.437447347866666
2001-05-01,38.8079910488965,0.626,32.145000000000024,,-1.514876769533661,7.125746163882301,-0.3076046609388196,26.71841851921488,24.22924657842168,17.587354416444178,100209.0937079973,1.7398450812071315,0.4999999999999999,-0.8660254037844387,0,0,39.21598816977361,57.4656602597634,35.693612659933336,35.33598715563172
2001-06-01,38.80912203679861,,23.750000000000057,,-1.4095554253993328,4.564863252689488,0.3062811876948439,26.804660458035016,24.703567420111824,16.817193983359857,99918.73812391494,3.08512821103174,1.2246467991473532e-16,-1.0,0,1,38.8079910488965,38.03005439738576,53.07550790413306,34.215615855495834
2001-07-01,39.77242101252957,,,,-0.3505624356202972,-1.6799497792536702,0.3395837297905579,27.53324175188618,24.77059348731916,8.675442878719027,99973.62978305612,3.380805952118847,-0.4999999999999997,-0.8660254037844388,0,1,38.80912203679861,39.21598816977361,57.83112598097984,35.19208448654973
2001-08-01,38.84863985335215,,30.470000000000027,,0.1703548549718512,-2.873780174990824,-0.0300796418319504,28.053355235438232,24.98566976977929,6.175057170714519,100111.52089633736,2.634562883663023,-0.8660254037844384,-0.5000000000000004,0,1,39.77242101252957,38.8079910488965,57.4656602597634,34.36803884254839
2001-09-01,39.083380127575,0.589,32.85000000000002,,-0.3526498492966325,-1.7626453001606874,-0.261324062268085,27.366421169704893,24.828175269232872,7.081695100670278,100483.9551812066,1.6914897042007708,-1.0,-1.8369701987210294e-16,0,1,38.84863985335215,38.80912203679861,38.03005439738576,34.99881045348333
2001-10-01,38.95579182110753,0.298,32.150000000000034,,-0.1976821479765256,2.8217523978545422,-0.0356969320304267,26.17148309933248,23.59574039828391,8.112083625123104,100839.1493510585,1.1650691815767056,-0.8660254037844386,0.5000000000000001,0,0,39.083380127575,39.77242101252957,39.21598816977361,34.76892842579436
2001-11-01,39.02399415714167,0.552,28.88500000000004,,-0.0772154441246542,0.0890972190591836,-0.2505047923046155,23.07823611365427,19.54353317684604,0.8610991294548379,101260.28566080728,0.9974038382746904,-0.5000000000000004,0.8660254037844384,0,0,38.95579182110753,38.84863985335215,38.8079910488965,35.693612659933336
2001-12-01,58.7807289056801,0.536,24.94000000000004,,-0.8476545679099488,-0.5463047401930544,0.1041520606099022,18.888371896231035,13.3108505208005,0.0011324853106899,101532.40612399192,1.4981840284072667,-2.4492935982947064e-16,1.0,1,0,39.02399415714167,39.083380127575,38.80912203679861,53.07550790413306
2002-01-01,63.82814167225806,0.59,24.860000000000028,,0.5545385035727293,0.22068617943101,-0.2291541098618985,19.05378188676736,12.631707209925594,0.4212085164347686,101409.63343729,1.3414968350471457,0.4999999999999999,0.8660254037844387,1,0,58.7807289056801,38.95579182110753,39.77242101252957,57.83112598097984
2002-02-01,63.31578755350596,0.539,28.69500000000004,,0.3858362638816821,-0.4237332181788988,0.2589710760578416,21.93108933766689,13.061144742511544,0.1289072859714325,101385.4051106771,1.7154775360930417,0.8660254037844386,0.5000000000000001,1,0,63.82814167225806,39.02399415714167,38.84863985335215,57.4656602597634
2002-03-01,42.92304035930107,0.534,30.12333333333337,,-0.3380943042764173,0.6152992652694962,-0.3031706208200433,25.449075091782504,17.126953810004863,2.367436936248352,100902.79794081816,1.24368675872349,1.0,6.123233995736766e-17,0,0,63.31578755350596,58.7807289056801,39.083380127575,38.03005439738576
2002-04-01,42.3590288618875,0.63,30.340000000000032,,-1.5028611712985338,0.9662001976783774,-0.0510257982453361,26.43844903310145,22.932092814975363,6.358796038434988,100631.9636827257,1.952028090471312,0.8660254037844387,-0.4999999999999998,0,0,42.92304035930107,63.82814167225806,38.95579182110753,39.21598816977361
2002-05-01,42.32409879951613,0.917,29.63000000000004,,-1.5364277581719,4.421523874250839,0.081471959861116,26.69686753057664,24.17720436588411,14.883132126812717,100172.7844002016,2.128921702007067,0.4999999999999999,-0.8660254037844387,0,0,42.3590288618875,63.31578755350596,39.02399415714167,38.8079910488965
2002-06-01,42.8960897864625,0.994,32.52000000000001,,-1.2030817569830674,4.3252749133992445,-0.1699953185723841,27.01113412645128,25.06959849463567,16.577605644069614,100069.11633572052,2.608851704764512,1.2246467991473532e-16,-1.0,0,1,42.32409879951613,42.92304035930107,58.7807289056801,38.80912203679861
2002-07-01,41.56879645799194,,,,-0.2590418185351346,5.455235500625916,-0.4045181391881289,27.624762368971343,25.70982236554545,15.810628158598613,99919.7227140037,2.63670408314016,-0.4999999999999997,-0.8660254037844388,0,1,42.8960897864625,42.3590288618875,63.82814167225806,39.77242101252957
2002-08-01,42.187026678631725,0.318,33.63000000000005,,-0.5915612543388811,0.0787795946401939,-0.0824083895341809,27.2914391261275,24.82363709890717,9.127616940345536,100124.99931220598,2.5822341359607925,-0.8660254037844384,-0.5000000000000004,0,1,41.56879645799194,42.32409879951613,63.31578755350596,38.84863985335215
2002-09-01,42.39126051868472,0.543,32.00333333333335,,-0.3873364252922044,0.1603723173511788,-0.011725803414335,27.33173459370932,24.63010715908473,9.004712718182144,100544.85354275172,1.9410879630545208,-1.0,-1.8369701987210294e-16,0,1,42.187026678631725,42.8960897864625,42.92304035930107,39.083380127575
2002-10-01,41.863381938465054,0.508,31.450000000000045,,-0.7600877854921393,-2.3584017858043724,-0.1944072600965329,25.609077461816867,22.22154730930117,2.931929441464189,100925.52752226144,1.0063588535105994,-0.8660254037844386,0.5000000000000001,0,0,42.39126051868472,41.56879645799194,42.3590288618875,38.95579182110753
2002-11-01,42.4259077977125,0.313,28.215000000000032,,-0.3705360787545935,2.75557398204605,0.0597643499039792,22.78491547902433,18.79496267106805,3.527575892441704,101138.64759657116,1.3076729804832852,-0.5000000000000004,0.8660254037844384,0,0,41.863381938465054,42.187026678631725,42.32409879951613,39.02399415714167
2002-12-01,64.54142190973118,0.579,25.335000000000026,,0.1445888399650883,-0.5217245889737433,-0.0740173266926933,19.880615304106072,14.264225506526143,0.025712636530001,101365.4680097026,1.3200146411046711,-2.4492935982947064e-16,1.0,1,0,42.4259077977125,42.39126051868472,42.8960897864625,58.7807289056801
2003-01-01,70.006926998293,0.711,23.31000000000002,,-1.218454174013324,-0.1514838729408545,0.1787968024806561,17.280789209181307,11.66195591342057,0.049038464062904,101524.77028204806,1.7494477473897003,0.4999999999999999,0.8660254037844387,1,0,64.54142190973118,41.863381938465054,41.56879645799194,63.82814167225806
2003-02-01,68.6432327285253,0.654,28.685000000000016,,0.2052096898648834,-0.250302256994118,-0.0789829141807469,21.75046276365009,14.685079874311157,0.3023382471562134,101282.80854724695,1.377523545854453,0.8660254037844386,0.5000000000000001,1,0,70.006926998293,42.4259077977125,42.187026678631725,63.31578755350596
2003-03-01,45.99039012279839,0.513,30.48000000000001,,-1.572708399656797,1.964209839252232,-0.3909516062833169,24.214460996402124,17.191249671033688,3.716347510231088,100998.8158077117,1.1559057732602165,1.0,6.123233995736766e-17,0,0,68.6432327285253,64.54142190973118,42.39126051868472,42.92304035930107
2003-04-01,45.40570398487083,0.671,30.963333333333367,,-0.4683625751071432,-0.6351138703561583,-0.2841499049946543,27.47294762929284,23.49697308010525,4.757481970400453,100650.49337565109,1.718903983721994,0.8660254037844387,-0.4999999999999998,0,0,45.99039012279839,70.006926998293,41.863381938465054,42.3590288618875
2003-05-01,46.606498512516126,0.892,31.130000000000035,,0.2811799779029194,-3.868539675647236,0.1970250898799217,28.51447526665146,24.79740931193038,6.593068576914641,100278.5594390541,2.244474832025873,0.4999999999999999,-0.8660254037844387,0,0,45.40570398487083,68.6432327285253,42.4259077977125,42.32409879951613
2003-06-01,47.011090561618055,1.105,27.36000000000004,,-0.9128776240552838,8.572281317244673,0.1895443168952013,27.301338259379065,25.22927000257704,20.824612047915043,99895.05362955728,2.9683913402320976,1.2246467991473532e-16,-1.0,0,1,46.606498512516126,45.99039012279839,64.54142190973118,42.8960897864625
2003-07-01,46.39800792968549,0.351,27.940000000000023,,-0.1351833564373734,-2.2497649102353634,0.2219178208214898,27.748620831069104,25.01706425656556,8.105627747737334,100161.30488701278,3.263140043149779,-0.4999999999999997,-0.8660254037844388,0,1,47.011090561618055,45.40570398487083,70.006926998293,41.56879645799194
2003-08-01,45.34731040805107,0.49,33.160000000000025,,0.1819437822100198,-2.769661984932097,0.2070996874193995,28.0649441626764,25.075019967684284,6.2791753607732455,100164.70278372816,2.871742212914373,-0.8660254037844384,-0.5000000000000004,0,1,46.39800792968549,46.606498512516126,68.6432327285253,42.187026678631725
2003-09-01,46.09426474153194,0.487,,,-0.3511551237514609,-1.8591833495366807,0.0847185110676771,27.367915895250064,24.806506941053613,6.985157051294284,100439.23254665798,2.037532277536533,-1.0,-1.8369701987210294e-16,0,1,45.34731040805107,47.011090561618055,45.99039012279839,42.39126051868472
2003-10-01,47.1159439659758,0.489,31.04333333333337,,0.301687216936223,-0.1822086604843074,-0.0685560161868479,26.67085246424523,23.805558243618293,5.108122566784254,100918.10984227993,1.1322100974202844,-0.8660254037844386,0.5000000000000001,0,0,46.09426474153194,46.39800792968549,45.40570398487083,41.863381938465054
2003-11-01,45.774164352825,0.49,29.32000000000004,,-0.3282052521012204,-0.7698184309391538,0.0550048876369233,22.827246305677704,16.532096015082516,0.0021834794565004,101267.57857530384,1.3029135182162292,-0.5000000000000004,0.8660254037844384,0,0,47.1159439659758,45.34731040805107,46.606498512516126,42.4259077977125
2003-12-01,68.80893477597043,0.433,25.79500000000003,,-0.184473632142545,0.4333765030223963,0.0428948360794136,19.55155283199844,13.77666072230187,0.9808137285261406,101457.93390351984,1.4369268038767782,-2.4492935982947064e-16,1.0,1,0,45.774164352825,46.09426474153194,47.011090561618055,64.54142190973118
2004-01-01,74.64061654518817,0.6950000000000001,23.43500000000003,,-0.2334481697618926,-0.1324565349697219,-0.0518445939709653,18.26579521343274,12.516254146124822,0.0680658020340366,101380.71469149028,1.518806350938079,0.4999999999999999,0.8660254037844387,1,0,68.80893477597043,47.1159439659758,46.39800792968549,70.006926998293
2004-02-01,75.95529775229885,0.727,28.75000000000003,,-0.170839515526783,-0.5249017484546881,0.0017989442540879,21.374413558258425,12.297512111444632,0.0277387556956433,101194.03550983296,1.458305404289288,0.8660254037844386,0.5000000000000001,1,0,74.64061654518817,45.774164352825,45.34731040805107,68.6432327285253
2004-03-01,50.169078793251344,0.532,31.87500000000003,,1.0839721484062963,-1.357855926315065,0.7816607534284274,26.871141544465218,18.19218314386188,0.394281744663791,100790.3690093666,2.328518132971961,1.0,6.123233995736766e-17,0,0,75.95529775229885,68.80893477597043,46.09426474153194,45.99039012279839
2004-04-01,49.34834882265972,0.704,32.10500000000002,,-1.69788667890764,4.805223532408999,0.2445760140024355,26.243423525492343,23.35878789689804,10.19781937316561,100561.81882595486,2.247629902719084,0.8660254037844387,-0.4999999999999998,0,0,50.169078793251344,74.64061654518817,47.1159439659758,45.40570398487083
2004-05-01,50.3518793857043,0.6890000000000001,30.77000000000004,,0.6922942091355786,-2.5447989204759853,0.4357844838729883,28.92558949788412,24.935377662412577,7.916809332085892,100173.81736181116,2.4832342260189395,0.4999999999999999,-0.8660254037844387,0,0,49.34834882265972,75.95529775229885,45.774164352825,46.606498512516126
2004-06-01,50.93102335614444,0.838,33.370000000000005,,-0.5642032101622476,6.36687770753036,-0.5063906864817174,27.6500126732721,25.282543161180342,18.61920843820073,100074.25193684896,2.272456336855179,1.2246467991473532e-16,-1.0,0,1,50.3518793857043,50.169078793251344,68.80893477597043,47.011090561618055
2004-07-01,51.64168142161962,,,,-0.735399842558131,3.900443987276677,0.1314641391161082,27.148404344948347,24.82805732809089,14.255836645249374,100099.52636193715,3.172686361444397,-0.4999999999999997,-0.8660254037844388,0,1,50.93102335614444,49.34834882265972,74.64061654518817,46.39800792968549
2004-08-01,50.93426852113172,,,,-0.2607175852268533,-1.1759646327361315,0.4815558631869612,27.622282795239528,24.83610063778451,7.872872712969211,100039.15424962198,3.1461983886819347,-0.8660254037844384,-0.5000000000000004,0,1,51.64168142161962,50.3518793857043,75.95529775229885,45.34731040805107
2004-09-01,50.59992571015834,,,,-0.8984143909226319,11.054104365005283,0.5138241179279563,26.820656628078893,24.476248190138165,19.89844476583625,100540.54661458332,2.466637884396812,-1.0,-1.8369701987210294e-16,0,1,50.93426852113172,50.93102335614444,50.169078793251344,46.09426474153194
2004-10-01,50.63382388846505,0.474,31.05000000000004,,-0.7950275001494944,-0.9016511825229552,0.28993506504897,25.57413774715951,21.82794163611635,4.388680044745606,101094.87180254533,1.4907011786561024,-0.8660254037844386,0.5000000000000001,0,0,50.59992571015834,51.64168142161962,49.34834882265972,47.1159439659758
2004-11-01,50.67765348629028,0.5690000000000001,28.13666666666669,,-0.1088531233306859,-0.7413962359157913,-0.1617944971351874,23.04659843444824,16.239427036709287,0.0306056744798629,101291.04937065972,1.0861141334441184,-0.5000000000000004,0.8660254037844384,0,0,50.63382388846505,50.93426852113172,50.3518793857043,45.774164352825
2004-12-01,75.80674477475134,0.507,26.095000000000027,,0.9705810550293066,-0.4910122018420824,-0.1821437946747488,20.70660751917029,14.08564707848342,0.0564250236616619,101370.30191532258,1.2118881731226157,-2.4492935982947064e-16,1.0,1,0,50.67765348629028,50.59992571015834,50.93102335614444,68.80893477597043
2005-01-01,82.54462197774193,0.725,24.28000000000003,,0.4041160894288573,0.0168482526055829,0.1348752716924486,18.90335947262349,12.390948006414646,0.2173705896093415,101350.71618783603,1.7055262166014928,0.4999999999999999,0.8660254037844387,1,0,75.80674477475134,50.63382388846505,51.64168142161962,74.64061654518817
2005-02-01,82.17615487354166,0.555,30.085000000000026,,1.1608362911294954,-0.310308227511925,0.4830427874535672,22.706089364914703,14.674550083705412,0.2423322766384064,101164.18218122207,1.9395492474887672,0.8660254037844386,0.5000000000000001,1,0,82.54462197774193,50.67765348629028,50.93426852113172,75.95529775229885
2005-03-01,54.78527369801076,0.587,31.965000000000032,,0.3990707160816598,1.62011952582879,0.2829206792108893,26.18624011214058,19.50400392265732,3.3722571968076456,100918.6042296707,1.8297780587544228,1.0,6.123233995736766e-17,0,0,82.17615487354166,75.80674477475134,50.59992571015834,50.169078793251344
2005-04-01,54.17596681470416,0.704,32.16333333333338,,0.0350158267551279,-2.24880064132992,-0.2085513458955625,27.97632603115511,22.39934974246557,3.143795199426691,100796.28140190971,1.7945025428210857,0.8660254037844387,-0.4999999999999998,0,0,54.78527369801076,82.54462197774193,50.63382388846505,49.34834882265972
2005-05-01,53.224203391005375,0.807,29.61500000000004,,-0.3010519333769288,1.009802397495223,-0.1723743803280184,27.93224335537161,24.37026740453581,11.4714106500571,100349.71986832158,1.8750753618179328,0.4999999999999999,-0.8660254037844387,0,0,54.17596681470416,82.17615487354166,50.67765348629028,50.3518793857043
2005-06-01,55.01801799117917,0.888,30.350000000000023,,0.7430320837559066,-5.063232651772498,0.0153632674716486,28.957247967190256,25.8034762064616,7.189098078897871,99872.28082682291,2.794210290808545,1.2246467991473532e-16,-1.0,0,1,53.224203391005375,54.78527369801076,75.80674477475134,50.93102335614444
2005-07-01,54.38929471849731,0.26,26.57000000000005,,-0.2668952342397048,0.7643545903536229,0.124491942770625,27.616908953266773,24.826329393284425,11.11974724832632,100078.9506153394,3.165714165098914,-0.4999999999999997,-0.8660254037844388,0,1,55.01801799117917,54.17596681470416,82.54462197774193,51.64168142161962
2005-08-01,55.53725766181048,,31.390000000000043,,-0.0803268888550796,-0.9141446235775668,-0.1240721496233376,27.8026734916113,25.174157714843773,8.134692722127776,100035.56644300236,2.540570375871636,-0.8660254037844384,-0.5000000000000004,0,1,54.38929471849731,53.224203391005375,82.17615487354166,50.93426852113172
2005-09-01,54.52989168985416,0.517,29.56333333333337,,0.057245178711657,2.034390127458217,-0.4864441470180032,27.776316197713182,25.135350163777616,10.878730528289182,100462.20554470486,1.4663696194508526,-1.0,-1.8369701987210294e-16,0,1,55.53725766181048,55.01801799117917,54.78527369801076,50.59992571015834
2005-10-01,54.57810590770161,0.435,32.64333333333337,,-0.2783849604176076,2.164524099711076,0.0068733686953976,26.0907802868914,23.554636153354465,7.454855326979637,100944.64158581146,1.20763948230253,-0.8660254037844386,0.5000000000000001,0,0,54.52989168985416,54.38929471849731,54.17596681470416,50.63382388846505
2005-11-01,54.58871359092223,0.491,29.090000000000032,,-0.5004585641062853,-0.6732682370576699,-0.0272882642848031,22.65499299367264,17.337375047471824,0.0987336733379843,101148.8117784288,1.2206203662945028,-0.5000000000000004,0.8660254037844384,0,0,54.57810590770161,55.53725766181048,53.224203391005375,50.67765348629028
2005-12-01,82.2504528342742,0.364,26.42500000000004,,0.1779337035285451,-0.3463912897938673,0.2640831138743564,19.91396016766953,13.33365496563647,0.201045935709877,101252.25512432794,1.658115081671721,-2.4492935982947064e-16,1.0,1,0,54.58871359092223,54.52989168985416,55.01801799117917,75.80674477475134
2006-01-01,88.93743074633065,0.771,24.12000000000004,,0.4160314604109416,-0.1750042863775632,0.1489360462463373,18.915274843605573,12.086115896573688,0.0255180506261953,101300.09566637264,1.7195869911553816,0.4999999999999999,0.8660254037844387,1,0,82.2504528342742,54.57810590770161,54.38929471849731,82.54462197774193
2006-02-01,88.11576893096726,0.72,30.33500000000004,,2.8097203377748734,-0.4645598629325717,0.1523639062799953,24.35497341156008,16.298349998110837,0.0880806412177597,101064.63453311012,1.6088703663151953,0.8660254037844386,0.5000000000000001,1,0,88.93743074633065,54.58871359092223,55.53725766181048,82.17615487354166
2006-03-01,59.33233909985484,0.554,33.59000000000003,,1.35526626025284,-1.6013265909364494,0.1514889405737234,27.14243565631176,15.942718411517433,0.1508110800424062,100823.66137957826,1.6983463201172568,1.0,6.123233995736766e-17,0,0,88.11576893096726,82.2504528342742,54.52989168985416,54.78527369801076
2006-04-01,58.41850944878889,0.6960000000000001,33.27000000000004,,-0.2838095347087019,0.2549735538436897,-0.1718136995469938,27.65750066969128,22.825435511271223,5.647569394600301,100558.42724609374,1.8312401891696544,0.8660254037844387,-0.4999999999999998,0,0,59.33233909985484,88.93743074633065,54.57810590770161,54.17596681470416
2006-05-01,58.69841658679167,0.605,30.683333333333355,,-0.1983159627670296,0.2525775430661205,-0.1484642036807997,28.03497932598151,24.222101609424897,10.714185795627998,100357.5523405998,1.8989855384651515,0.4999999999999999,-0.8660254037844387,0,0,58.41850944878889,88.11576893096726,54.58871359092223,53.224203391005375
2006-06-01,58.69929903717083,0.884,,,0.1550185619256581,-3.1221588497084856,-0.2374195628697322,28.369234445360007,25.625528144836323,9.130171880961884,100097.78945855037,2.541427460467164,1.2246467991473532e-16,-1.0,0,1,58.69841658679167,59.33233909985484,82.2504528342742,55.01801799117917
2006-07-01,58.74395901529167,,33.23000000000002,,-0.1291568525769975,1.1797664598674782,-0.0274507246891935,27.75464733492948,25.127819971884435,11.535159117840175,99910.9086599042,3.0137714976390955,-0.4999999999999997,-0.8660254037844388,0,1,58.69929903717083,58.41850944878889,88.93743074633065,54.38929471849731
2006-08-01,59.43792578076613,0.337,34.07666666666669,,-0.1424616623556112,0.4062863538525132,0.1403786972969962,27.74053871811077,24.782429631551167,9.455123699557856,100133.48516255042,2.8050212227919697,-0.8660254037844384,-0.5000000000000004,0,1,58.74395901529167,58.69841658679167,88.11576893096726,55.53725766181048
2006-09-01,58.61515853943472,0.408,32.35000000000002,,-0.0887732734028468,-1.5098666369485034,0.1219591090027565,27.63029774559868,24.739721700880352,7.334473763882462,100501.58867730036,2.0747728754716124,-1.0,-1.8369701987210294e-16,0,1,59.43792578076613,58.69929903717083,59.33233909985484,54.52989168985416
2006-10-01,59.74545766226478,0.582,31.59666666666671,,0.4553560820170972,-3.3891691238601496,-0.2054210465428754,26.824521329326103,23.266351236322866,1.901162103408412,100987.49744308638,0.995345067064257,-0.8660254037844386,0.5000000000000001,0,0,58.61515853943472,58.74395901529167,58.41850944878889,54.57810590770161
2006-11-01,60.07068564189722,0.494,29.10500000000001,,0.6647599163218203,-0.6207555544963319,0.1059998337673591,23.820211474100745,17.818514060974223,0.1512463558993223,101170.84140625,1.353908464346665,-0.5000000000000004,0.8660254037844384,0,0,59.74545766226478,59.43792578076613,58.69841658679167,54.58871359092223
2006-12-01,88.61736304475806,0.77,25.62500000000003,,0.822731244008601,-0.5241587029990371,-0.2133577214402335,20.558757708149585,14.02054561902122,0.0232785225047072,101393.68601415493,1.180674246357131,-2.4492935982947064e-16,1.0,1,0,60.07068564189722,58.61515853943472,58.69929903717083,82.2504528342742
2007-01-01,95.52358839524194,1.03,23.205000000000027,,0.1253799339086398,-0.1590076016385735,-0.117809888396005,18.62462331710327,11.290641034034024,0.041514735365185,101476.55218308972,1.4528410565130392,0.4999999999999999,0.8660254037844387,1,0,88.61736304475806,59.74545766226478,58.74395901529167,88.93743074633065
2007-02-01,95.6971395735119,0.8230000000000001,27.07000000000002,,-0.9188783250102724,1.5917421368904132,-0.3639723038472788,20.626374748774936,15.69389191582087,2.1443826410407447,101271.26046898252,1.0925341561879212,0.8660254037844386,0.5000000000000001,1,0,95.52358839524194,60.07068564189722,59.43792578076613,88.11576893096726
2007-03-01,63.644654135389786,0.511,33.795000000000016,,-0.6877622943558812,-1.1047669131002784,-0.2781528260414843,25.09940710170304,15.20538400629522,0.6473707578785772,100938.68919585852,1.2687045535020491,1.0,6.123233995736766e-17,0,0,95.6971395735119,88.61736304475806,58.61515853943472,59.33233909985484
2007-04-01,64.05296457109722,0.711,32.940000000000026,,-0.404994816250209,3.510624037287325,0.4514181456360369,27.536315388149774,22.92555402119956,8.903219878043936,100664.64993489582,2.454472034352685,0.8660254037844387,-0.4999999999999998,0,0,63.644654135389786,95.52358839524194,59.74545766226478,58.41850944878889
2007-05-01,64.04801258249866,0.6930000000000001,33.58333333333335,,0.217302831171704,-4.90204316070311,-0.0748443071838891,28.450598119920244,24.99778801702695,5.559565091858767,100263.15316805274,1.972605434962062,0.4999999999999999,-0.8660254037844387,0,0,64.05296457109722,95.6971395735119,60.07068564189722,58.69841658679167
2007-06-01,63.50398789554166,0.529,27.58000000000004,,-0.2763949826232306,7.78631157388492,0.1724848515751369,27.93782090081112,25.541256777445422,20.03864230455529,100039.92742513024,2.951331874912033,1.2246467991473532e-16,-1.0,0,1,64.04801258249866,63.644654135389786,88.61736304475806,58.69929903717083
2007-07-01,63.85059932607796,,,,-0.4524778771539068,8.678199570589538,0.1812839298617778,27.43132631035257,25.15893180190875,19.033592228562235,99963.40875441028,3.222506152190067,-0.4999999999999997,-0.8660254037844388,0,1,63.50398789554166,64.05296457109722,95.52358839524194,58.74395901529167
2007-08-01,63.410111335060485,0.436,28.33000000000004,,0.2402728209326774,-0.6523144934157301,-0.182404405525395,28.12327320139906,25.24976940360113,8.396522852289612,100035.0251333585,2.4822381199695784,-0.8660254037844384,-0.5000000000000004,0,1,63.85059932607796,64.04801258249866,95.6971395735119,59.43792578076613
